id,truncated,total connections,actual connections,appearance count,correct appearances,incorrect appearances
10752,False,13,14,8,0,8
10753,False,20,21,82,0,82
10754,False,22,23,13,0,13
10755,False,22,23,61,2,59
10756,False,22,23,15,1,14
10757,False,46,47,49,0,49
10758,False,31,32,20,0,20
10759,False,26,27,43,0,43
10760,False,12,13,32,0,32
10761,False,2,3,0,0,0
10762,False,4,5,1,0,1
10763,False,9,10,3,0,3
10764,False,4,5,0,0,0
10765,False,25,26,9,0,9
10766,False,17,18,14,1,13
10767,False,17,18,5,0,5
10768,False,10,11,9,0,9
10769,False,11,12,10,0,10
10770,False,18,19,30,1,29
10771,False,25,26,37,0,37
10772,False,16,17,38,1,37
10773,False,15,16,78,2,76
10774,False,15,16,30,0,30
10775,False,17,18,14,0,14
10776,False,16,17,52,2,50
10777,False,17,18,32,4,28
10778,False,5,6,21,0,21
10779,False,17,18,7,0,7
10780,False,51,52,10,1,9
10781,False,10,11,3,1,2
10782,False,7,8,3,1,2
10783,False,18,19,13,0,13
10784,False,52,53,32,0,32
10785,False,38,39,50,0,50
10786,False,8,9,32,0,32
10787,False,31,32,7,0,7
10788,False,16,17,30,0,30
10789,False,9,10,39,0,39
10790,False,7,8,10,0,10
10791,False,24,25,21,0,21
10792,False,33,34,67,0,67
10793,False,27,28,18,0,18
10794,False,14,15,9,0,9
10795,False,8,9,4,0,4
10796,False,12,13,5,0,5
10797,False,15,16,9,1,8
10798,False,25,26,11,0,11
10799,False,6,7,6,0,6
10800,False,13,14,16,0,16
10801,False,11,12,28,0,28
10802,False,13,14,10,2,8
10803,False,11,12,14,0,14
10804,False,3,4,1,0,1
10805,False,22,23,24,0,24
10806,False,36,37,14,0,14
10807,False,38,39,28,0,28
10808,False,3,4,1,0,1
10809,False,15,16,9,0,9
10810,False,14,15,8,0,8
10811,False,15,16,6,0,6
10812,False,15,16,31,0,31
10813,False,1,2,2,0,2
10814,False,11,12,5,0,5
10815,False,12,13,6,0,6
10816,False,55,56,53,0,53
10817,False,29,30,37,0,37
10818,False,5,6,0,0,0
10819,False,43,44,41,1,40
10820,False,4,5,4,0,4
10821,False,18,19,58,0,58
10822,False,12,13,2,0,2
10823,False,28,29,18,0,18
10824,False,23,24,17,0,17
10825,False,16,17,14,0,14
10826,False,14,15,6,0,6
10827,False,31,32,30,0,30
10828,False,16,17,13,0,13
10829,False,35,36,33,3,30
10830,False,6,7,5,0,5
10831,False,6,7,5,0,5
10832,False,27,28,26,0,26
10833,False,37,38,68,0,68
10834,False,14,15,18,0,18
10835,False,4,5,8,1,7
10836,False,10,11,8,0,8
10837,False,6,7,35,0,35
10838,False,11,12,48,0,48
10839,False,33,34,38,1,37
10840,False,7,8,0,0,0
10841,False,12,13,5,0,5
10842,False,33,34,31,1,30
10843,False,8,9,28,0,28
10844,False,36,37,21,1,20
10845,False,7,8,10,0,10
10846,False,54,55,23,1,22
10847,False,20,21,9,0,9
10848,False,13,14,5,0,5
10849,False,7,8,1,0,1
10850,False,6,7,1,1,0
10851,False,14,15,43,0,43
10852,False,14,15,7,0,7
10853,False,19,20,12,0,12
10854,False,5,6,33,0,33
10855,False,10,11,2,0,2
10856,False,3,4,3,0,3
10857,False,9,10,5,0,5
10858,False,21,22,9,1,8
10859,False,7,8,1,0,1
10860,False,28,29,17,0,17
10861,False,35,36,16,0,16
10862,False,9,10,13,0,13
10863,False,8,9,9,0,9
10864,False,22,23,22,0,22
10865,False,8,9,60,3,57
10866,False,30,31,12,0,12
10867,False,37,38,12,0,12
10868,False,30,31,20,0,20
10869,False,9,10,10,1,9
10870,False,1,2,0,0,0
10871,False,16,17,11,0,11
10872,False,20,21,25,10,15
10873,False,10,11,33,1,32
10874,False,22,23,23,0,23
10875,False,2,3,4,0,4
10876,False,13,14,36,1,35
10877,False,12,13,9,0,9
10878,False,18,19,52,0,52
10879,False,10,11,8,0,8
10880,False,27,28,11,0,11
10881,False,5,6,4,0,4
10882,False,7,8,3,0,3
10883,False,13,14,13,1,12
10884,False,8,9,11,0,11
10885,False,10,11,16,0,16
10886,False,3,4,7,0,7
10887,False,22,23,21,0,21
10888,False,7,8,3,0,3
10889,False,15,16,33,0,33
10890,False,24,25,13,0,13
10891,False,8,9,2,0,2
10892,False,8,9,3,0,3
10893,False,25,26,12,1,11
10894,False,11,12,32,1,31
10895,False,8,9,2,1,1
10896,False,13,14,30,1,29
10897,False,11,12,0,0,0
10898,False,73,74,60,1,59
10899,False,12,13,10,0,10
10900,False,5,6,0,0,0
10901,False,28,29,14,0,14
10902,False,15,16,28,0,28
10903,False,9,10,11,0,11
10904,False,24,25,109,2,107
10905,False,52,53,63,0,63
10906,False,16,17,35,0,35
10907,False,16,17,6,0,6
10908,False,21,22,21,0,21
10909,False,15,16,12,0,12
10910,False,3,4,2,0,2
10911,False,25,26,10,1,9
10912,False,17,18,17,0,17
10913,False,7,8,1,0,1
10914,False,16,17,6,1,5
10915,False,2,3,1,1,0
10916,False,21,22,6,0,6
10917,False,37,38,42,1,41
10918,False,13,14,8,0,8
10919,False,19,20,10,0,10
10920,False,4,5,3,0,3
10921,False,5,6,3,0,3
10922,False,20,21,4,0,4
10923,False,6,7,4,0,4
10924,False,12,13,4,0,4
10925,False,13,14,8,0,8
10926,False,5,6,5,0,5
10927,False,32,33,60,0,60
10928,False,42,43,25,2,23
10929,False,24,25,15,0,15
10930,False,6,7,1,0,1
10931,False,12,13,9,0,9
10932,False,48,49,41,0,41
10933,False,22,23,14,0,14
10934,False,29,30,65,0,65
10935,False,5,6,2,1,1
10936,False,3,4,1,0,1
10937,False,54,55,40,2,38
10938,False,20,21,49,2,47
10939,False,12,13,32,0,32
10940,False,7,8,10,0,10
10941,False,3,4,29,3,26
10942,False,6,7,25,2,23
10943,False,11,12,8,1,7
10944,False,21,22,23,0,23
10945,False,8,9,31,1,30
10946,False,14,15,36,2,34
10947,False,7,8,8,0,8
10948,False,14,15,44,0,44
10949,False,18,19,14,1,13
10950,False,23,24,41,0,41
10951,False,5,6,29,0,29
10952,False,57,58,52,0,52
10953,False,8,9,32,0,32
10954,False,6,7,9,0,9
10955,False,8,9,9,0,9
10956,False,19,20,11,0,11
10957,False,10,11,25,0,25
10958,False,20,21,18,1,17
10959,False,22,23,32,0,32
10960,False,2,3,0,0,0
10961,False,4,5,5,0,5
10962,False,6,7,2,0,2
10963,False,29,30,19,0,19
10964,False,9,10,14,0,14
10965,False,25,26,22,3,19
10966,False,6,7,2,0,2
10967,False,11,12,5,0,5
10968,False,7,8,3,0,3
10969,False,27,28,16,1,15
10970,False,19,20,29,1,28
10971,False,16,17,36,0,36
10972,False,15,16,6,1,5
10973,False,28,29,17,0,17
10974,False,6,7,7,0,7
10975,False,10,11,3,0,3
10976,False,10,11,6,0,6
10977,False,3,4,0,0,0
10978,False,27,28,19,0,19
10979,False,12,13,34,2,32
10980,False,8,9,5,0,5
10981,False,17,18,7,0,7
10982,False,21,22,35,0,35
10983,False,23,24,16,0,16
10984,False,36,37,80,1,79
10985,False,21,22,14,0,14
10986,False,11,12,3,0,3
10987,False,13,14,5,3,2
10988,False,9,10,3,0,3
10989,False,17,18,1,0,1
10990,False,22,23,14,0,14
10991,False,27,28,15,0,15
10992,False,11,12,24,1,23
10993,False,6,7,2,0,2
10994,False,15,16,4,0,4
10995,False,27,28,12,0,12
10996,False,12,13,4,0,4
10997,False,36,37,86,2,84
10998,False,14,15,7,0,7
10999,False,8,9,5,0,5
11000,False,12,13,4,0,4
11001,False,15,16,5,1,4
11002,False,6,7,24,0,24
11003,False,15,16,27,0,27
11004,False,9,10,49,1,48
11005,False,15,16,34,0,34
11006,False,22,23,7,0,7
11007,False,14,15,8,0,8
11008,False,23,24,6,0,6
11009,False,25,26,35,0,35
11010,False,9,10,2,0,2
11011,False,9,10,40,1,39
11012,False,15,16,40,0,40
11013,False,13,14,84,0,84
11014,False,7,8,0,0,0
11015,False,37,38,36,0,36
11016,False,19,20,12,0,12
11017,False,8,9,5,0,5
11018,False,14,15,8,0,8
11019,False,6,7,8,0,8
11020,False,4,5,1,0,1
11021,False,11,12,52,0,52
11022,False,21,22,13,0,13
11023,False,12,13,32,0,32
11024,False,23,24,98,0,98
11025,False,12,13,8,1,7
11026,False,10,11,9,0,9
11027,False,4,5,2,0,2
11028,False,23,24,8,0,8
11029,False,11,12,8,0,8
11030,False,12,13,12,1,11
11031,False,15,16,4,0,4
11032,False,61,62,34,1,33
11033,False,25,26,20,1,19
11034,False,14,15,42,0,42
11035,False,13,14,7,0,7
11036,False,36,37,47,0,47
11037,False,23,24,16,0,16
11038,False,7,8,13,0,13
11039,False,13,14,3,0,3
11040,False,15,16,6,0,6
11041,False,27,28,9,0,9
11042,False,30,31,13,1,12
11043,False,35,36,17,0,17
11044,False,5,6,1,0,1
11045,False,12,13,7,0,7
11046,False,9,10,14,0,14
11047,False,7,8,2,0,2
11048,False,8,9,4,0,4
11049,False,20,21,33,0,33
11050,False,10,11,30,0,30
11051,False,36,37,44,2,42
11052,False,24,25,17,0,17
11053,False,26,27,21,0,21
11054,False,9,10,35,0,35
11055,False,23,24,7,1,6
11056,False,22,23,2,0,2
11057,False,12,13,7,0,7
11058,False,10,11,5,2,3
11059,False,9,10,1,0,1
11060,False,9,10,9,0,9
11061,False,6,7,39,0,39
11062,False,13,14,9,0,9
11063,False,8,9,4,0,4
11064,False,11,12,11,0,11
11065,False,17,18,12,0,12
11066,False,9,10,0,0,0
11067,False,39,40,43,0,43
11068,False,23,24,65,0,65
11069,False,14,15,37,0,37
11070,False,45,46,34,0,34
11071,False,11,12,3,0,3
11072,False,4,5,6,0,6
11073,False,22,23,5,0,5
11074,False,29,30,41,0,41
11075,False,31,32,27,0,27
11076,False,20,21,28,0,28
11077,False,7,8,2,0,2
11078,False,14,15,46,0,46
11079,False,12,13,10,0,10
11080,False,29,30,59,1,58
11081,False,33,34,25,1,24
11082,False,41,42,27,0,27
11083,False,58,59,62,0,62
11084,False,9,10,2,1,1
11085,False,13,14,35,1,34
11086,False,11,12,19,0,19
11087,False,8,9,4,0,4
11088,False,5,6,3,0,3
11089,False,7,8,44,1,43
11090,False,38,39,17,0,17
11091,False,37,38,14,0,14
11092,False,22,23,60,2,58
11093,False,12,13,38,1,37
11094,False,7,8,10,0,10
11095,False,7,8,4,0,4
11096,False,23,24,14,0,14
11097,False,25,26,12,0,12
11098,False,14,15,26,2,24
11099,False,22,23,8,0,8
11100,False,23,24,12,0,12
11101,False,10,11,3,0,3
11102,False,4,5,1,0,1
11103,False,10,11,8,0,8
11104,False,33,34,18,0,18
11105,False,26,27,15,0,15
11106,False,18,19,2,0,2
11107,False,12,13,9,0,9
11108,False,10,11,5,0,5
11109,False,26,27,10,1,9
11110,False,19,20,6,0,6
11111,False,8,9,8,0,8
11112,False,5,6,1,0,1
11113,False,10,11,7,1,6
11114,False,39,40,42,0,42
11115,False,18,19,55,0,55
11116,False,21,22,14,0,14
11117,False,11,12,7,0,7
11118,False,21,22,12,0,12
11119,False,15,16,18,1,17
11120,False,27,28,30,0,30
11121,False,35,36,26,1,25
11122,False,7,8,19,2,17
11123,False,23,24,28,0,28
11124,False,47,48,32,1,31
11125,False,9,10,3,1,2
11126,False,10,11,82,3,79
11127,False,3,4,2,0,2
11128,False,17,18,0,0,0
11129,False,11,12,60,0,60
11130,False,12,13,10,0,10
11131,False,21,22,14,0,14
11132,False,20,21,36,1,35
11133,False,8,9,1,0,1
11134,False,23,24,9,0,9
11135,False,38,39,60,0,60
11136,False,32,33,35,0,35
11137,False,6,7,48,14,34
11138,False,8,9,3,0,3
11139,False,19,20,15,1,14
11140,False,21,22,5,0,5
11141,False,26,27,15,0,15
11142,False,14,15,11,2,9
11143,False,39,40,31,3,28
11144,False,40,41,15,0,15
11145,False,11,12,9,0,9
11146,False,11,12,11,0,11
11147,False,29,30,21,0,21
11148,False,62,63,39,0,39
11149,False,6,7,0,0,0
11150,False,14,15,30,2,28
11151,False,16,17,21,1,20
11152,False,26,27,16,0,16
11153,False,3,4,3,0,3
11154,False,10,11,11,0,11
11155,False,9,10,24,0,24
11156,False,18,19,14,0,14
11157,False,7,8,25,11,14
11158,False,18,19,10,0,10
11159,False,33,34,26,0,26
11160,False,5,6,30,0,30
11161,False,20,21,50,0,50
11162,False,28,29,25,0,25
11163,False,13,14,1,0,1
11164,False,12,13,6,0,6
11165,False,36,37,14,2,12
11166,False,25,26,21,0,21
11167,False,24,25,33,1,32
11168,False,18,19,17,0,17
11169,False,8,9,2,0,2
11170,False,10,11,3,0,3
11171,False,24,25,105,3,102
11172,False,35,36,75,1,74
11173,False,23,24,46,0,46
11174,False,26,27,8,0,8
11175,False,26,27,9,0,9
11176,False,7,8,2,0,2
11177,False,6,7,2,0,2
11178,False,20,21,49,0,49
11179,False,19,20,12,0,12
11180,False,7,8,6,0,6
11181,False,7,8,30,0,30
11182,False,17,18,49,0,49
11183,False,17,18,7,0,7
11184,False,23,24,15,0,15
11185,False,28,29,36,3,33
11186,False,17,18,34,2,32
11187,False,14,15,7,0,7
11188,False,35,36,54,0,54
11189,False,22,23,11,0,11
11190,False,29,30,22,1,21
11191,False,8,9,12,0,12
11192,False,7,8,0,0,0
11193,False,22,23,15,2,13
11194,False,29,30,32,1,31
11195,False,6,7,4,0,4
11196,False,21,22,18,0,18
11197,False,23,24,30,0,30
11198,False,9,10,9,1,8
11199,False,19,20,1,0,1
11200,False,26,27,13,2,11
11201,False,16,17,17,0,17
11202,False,30,31,17,0,17
11203,False,31,32,20,0,20
11204,False,13,14,8,0,8
11205,False,17,18,34,1,33
11206,False,8,9,1,0,1
11207,False,13,14,5,0,5
11208,False,11,12,5,2,3
11209,False,24,25,40,0,40
11210,False,1,2,1,0,1
11211,False,20,21,15,0,15
11212,False,18,19,12,0,12
11213,False,9,10,5,1,4
11214,False,12,13,5,1,4
11215,False,14,15,3,1,2
11216,False,18,19,9,0,9
11217,False,8,9,35,0,35
11218,False,25,26,42,0,42
11219,False,16,17,9,0,9
11220,False,24,25,11,1,10
11221,False,27,28,33,0,33
11222,False,18,19,16,0,16
11223,False,21,22,27,0,27
11224,False,3,4,1,0,1
11225,False,15,16,20,0,20
11226,False,20,21,48,10,38
11227,False,6,7,3,1,2
11228,False,24,25,46,0,46
11229,False,23,24,7,1,6
11230,False,11,12,7,0,7
11231,False,12,13,9,0,9
11232,False,2,3,4,0,4
11233,False,21,22,29,0,29
11234,False,4,5,3,0,3
11235,False,20,21,8,0,8
11236,False,5,6,0,0,0
11237,False,13,14,6,1,5
11238,False,41,42,36,0,36
11239,False,5,6,3,0,3
11240,False,16,17,5,2,3
11241,False,1,2,3,0,3
11242,False,37,38,34,0,34
11243,False,13,14,8,0,8
11244,False,11,12,10,0,10
11245,False,19,20,14,1,13
11246,False,10,11,6,0,6
11247,False,28,29,47,0,47
11248,False,21,22,34,0,34
11249,False,13,14,29,13,16
11250,False,11,12,2,1,1
11251,False,11,12,3,2,1
11252,False,40,41,22,0,22
11253,False,34,35,21,1,20
11254,False,11,12,33,0,33
11255,False,10,11,3,0,3
11256,False,6,7,7,0,7
11257,False,17,18,24,0,24
11258,False,4,5,4,0,4
11259,False,12,13,12,0,12
11260,False,12,13,32,10,22
11261,False,25,26,35,6,29
11262,False,24,25,6,0,6
11263,False,34,35,15,0,15
11264,False,20,21,46,1,45
11265,False,7,8,5,2,3
11266,False,10,11,8,0,8
11267,False,4,5,1,0,1
11268,False,22,23,19,0,19
11269,False,9,10,3,0,3
11270,False,21,22,10,0,10
11271,False,16,17,17,0,17
11272,False,10,11,27,1,26
11273,False,27,28,15,0,15
11274,False,14,15,10,0,10
11275,False,10,11,26,15,11
11276,False,9,10,10,0,10
11277,False,13,14,22,0,22
11278,False,20,21,22,3,19
11279,False,13,14,0,0,0
11280,False,6,7,0,0,0
11281,False,16,17,13,0,13
11282,False,19,20,57,0,57
11283,False,22,23,14,1,13
11284,False,31,32,18,0,18
11285,False,12,13,8,0,8
11286,False,6,7,3,1,2
11287,False,8,9,7,0,7
11288,False,11,12,37,0,37
11289,False,2,3,0,0,0
11290,False,12,13,14,0,14
11291,False,7,8,5,2,3
11292,False,15,16,8,0,8
11293,False,6,7,3,0,3
11294,False,12,13,13,0,13
11295,False,5,6,39,0,39
11296,False,26,27,64,0,64
11297,False,4,5,28,0,28
11298,False,18,19,8,0,8
11299,False,30,31,38,0,38
11300,False,23,24,14,0,14
11301,False,13,14,1,0,1
11302,False,18,19,14,1,13
11303,False,7,8,8,0,8
11304,False,6,7,4,0,4
11305,False,5,6,10,0,10
11306,False,23,24,33,9,24
11307,False,26,27,22,0,22
11308,False,7,8,3,0,3
11309,False,22,23,14,0,14
11310,False,12,13,12,1,11
11311,False,18,19,1,0,1
11312,False,22,23,8,0,8
11313,False,8,9,3,1,2
11314,False,12,13,22,0,22
11315,False,17,18,39,1,38
11316,False,31,32,22,0,22
11317,False,16,17,14,1,13
11318,False,16,17,16,0,16
11319,False,5,6,5,0,5
11320,False,12,13,12,0,12
11321,False,17,18,10,0,10
11322,False,21,22,53,2,51
11323,False,7,8,5,0,5
11324,False,35,36,26,1,25
11325,False,14,15,5,0,5
11326,False,28,29,44,1,43
11327,False,10,11,6,1,5
11328,False,1,2,0,0,0
11329,False,32,33,24,0,24
11330,False,11,12,8,1,7
11331,False,15,16,10,0,10
11332,False,9,10,7,3,4
11333,False,38,39,49,1,48
11334,False,31,32,64,0,64
11335,False,5,6,4,0,4
11336,False,14,15,31,0,31
11337,False,11,12,4,1,3
11338,False,33,34,13,0,13
11339,False,12,13,6,0,6
11340,False,30,31,15,0,15
11341,False,6,7,6,0,6
11342,False,10,11,2,0,2
11343,False,17,18,41,0,41
11344,False,19,20,13,0,13
11345,False,17,18,12,0,12
11346,False,15,16,26,0,26
11347,False,3,4,0,0,0
11348,False,2,3,0,0,0
11349,False,17,18,8,0,8
11350,False,8,9,4,1,3
11351,False,18,19,10,0,10
11352,False,30,31,8,1,7
11353,False,7,8,2,0,2
11354,False,26,27,37,0,37
11355,False,28,29,62,1,61
11356,False,11,12,3,2,1
11357,False,9,10,0,0,0
11358,False,12,13,33,0,33
11359,False,13,14,7,0,7
11360,False,5,6,4,0,4
11361,False,4,5,1,0,1
11362,False,4,5,3,0,3
11363,False,11,12,0,0,0
11364,False,14,15,6,0,6
11365,False,4,5,1,0,1
11366,False,8,9,12,0,12
11367,False,13,14,3,0,3
11368,False,6,7,2,0,2
11369,False,4,5,4,0,4
11370,False,27,28,43,0,43
11371,False,8,9,9,0,9
11372,False,4,5,4,0,4
11373,False,18,19,10,0,10
11374,False,11,12,9,0,9
11375,False,3,4,7,0,7
11376,False,28,29,21,0,21
11377,False,18,19,19,2,17
11378,False,8,9,4,0,4
11379,False,4,5,5,0,5
11380,False,4,5,3,0,3
11381,False,8,9,9,0,9
11382,False,12,13,8,0,8
11383,False,8,9,6,1,5
11384,False,12,13,5,0,5
11385,False,4,5,0,0,0
11386,False,7,8,9,0,9
11387,False,31,32,22,0,22
11388,False,17,18,53,0,53
11389,False,9,10,5,0,5
11390,False,19,20,24,0,24
11391,False,26,27,18,0,18
11392,False,10,11,4,0,4
11393,False,4,5,2,0,2
11394,False,4,5,4,0,4
11395,False,6,7,3,0,3
11396,False,11,12,10,0,10
11397,False,10,11,8,0,8
11398,False,11,12,18,0,18
11399,False,16,17,43,0,43
11400,False,24,25,19,0,19
11401,False,27,28,15,1,14
11402,False,15,16,16,0,16
11403,False,20,21,21,0,21
11404,False,39,40,78,1,77
11405,False,28,29,51,1,50
11406,False,11,12,0,0,0
11407,False,23,24,65,0,65
11408,False,40,41,17,0,17
11409,False,29,30,31,0,31
11410,False,15,16,45,0,45
11411,False,7,8,11,1,10
11412,False,20,21,64,0,64
11413,False,8,9,4,0,4
11414,False,11,12,8,0,8
11415,False,4,5,2,0,2
11416,False,10,11,8,0,8
11417,False,26,27,13,1,12
11418,False,18,19,13,0,13
11419,False,25,26,4,0,4
11420,False,37,38,59,0,59
11421,False,13,14,30,0,30
11422,False,5,6,9,0,9
11423,False,14,15,28,0,28
11424,False,22,23,4,0,4
11425,False,13,14,5,0,5
11426,False,22,23,33,0,33
11427,False,15,16,7,1,6
11428,False,27,28,9,1,8
11429,False,19,20,28,0,28
11430,False,14,15,61,1,60
11431,False,13,14,8,1,7
11432,False,18,19,44,0,44
11433,False,18,19,77,1,76
11434,False,10,11,8,0,8
11435,False,12,13,79,12,67
11436,False,17,18,10,0,10
11437,False,7,8,30,1,29
11438,False,12,13,2,0,2
11439,False,3,4,4,0,4
11440,False,13,14,7,0,7
11441,False,8,9,28,0,28
11442,False,7,8,8,0,8
11443,False,10,11,3,0,3
11444,False,8,9,27,1,26
11445,False,15,16,10,0,10
11446,False,20,21,4,0,4
11447,False,10,11,26,0,26
11448,False,27,28,34,1,33
11449,False,10,11,1,0,1
11450,False,20,21,9,0,9
11451,False,8,9,4,0,4
11452,False,3,4,8,0,8
11453,False,13,14,8,0,8
11454,False,29,30,37,0,37
11455,False,11,12,1,0,1
11456,False,11,12,9,1,8
11457,False,43,44,23,0,23
11458,False,8,9,8,0,8
11459,False,20,21,31,1,30
11460,False,12,13,10,0,10
11461,False,13,14,9,0,9
11462,False,21,22,21,2,19
11463,False,8,9,7,0,7
11464,False,5,6,23,2,21
11465,False,15,16,4,0,4
11466,False,7,8,2,0,2
11467,False,18,19,6,3,3
11468,False,26,27,10,0,10
11469,False,17,18,13,0,13
11470,False,14,15,58,2,56
11471,False,9,10,11,0,11
11472,False,11,12,27,0,27
11473,False,9,10,3,0,3
11474,False,5,6,34,0,34
11475,False,2,3,9,0,9
11476,False,9,10,26,0,26
11477,False,17,18,1,0,1
11478,False,4,5,3,0,3
11479,False,14,15,5,0,5
11480,False,11,12,44,0,44
11481,False,7,8,9,0,9
11482,False,11,12,29,5,24
11483,False,14,15,2,1,1
11484,False,19,20,14,0,14
11485,False,13,14,4,0,4
11486,False,12,13,0,0,0
11487,False,26,27,15,0,15
11488,False,7,8,9,0,9
11489,False,3,4,10,0,10
11490,False,11,12,24,8,16
11491,False,14,15,4,0,4
11492,False,9,10,2,0,2
11493,False,24,25,2,0,2
11494,False,5,6,5,0,5
11495,False,10,11,1,0,1
11496,False,20,21,17,0,17
11497,False,1,2,0,0,0
11498,False,7,8,4,0,4
11499,False,10,11,5,0,5
11500,False,25,26,21,2,19
11501,False,23,24,85,0,85
11502,False,7,8,21,0,21
11503,False,13,14,2,0,2
11504,False,8,9,7,1,6
11505,False,16,17,9,0,9
11506,False,11,12,10,0,10
11507,False,30,31,34,2,32
11508,False,20,21,34,3,31
11509,False,13,14,100,13,87
11510,False,8,9,3,2,1
11511,False,3,4,8,0,8
11512,False,6,7,55,16,39
11513,False,5,6,2,0,2
11514,False,12,13,5,1,4
11515,False,6,7,11,0,11
11516,False,28,29,6,0,6
11517,False,12,13,86,0,86
11518,False,18,19,52,0,52
11519,False,12,13,6,0,6
11520,False,14,15,10,0,10
11521,False,9,10,25,0,25
11522,False,10,11,6,0,6
11523,False,30,31,30,0,30
11524,False,19,20,7,0,7
11525,False,28,29,36,0,36
11526,False,22,23,4,1,3
11527,False,42,43,19,0,19
11528,False,32,33,15,0,15
11529,False,2,3,1,0,1
11530,False,13,14,9,0,9
11531,False,11,12,30,3,27
11532,False,42,43,27,0,27
11533,False,7,8,6,0,6
11534,False,1,2,0,0,0
11535,False,15,16,10,2,8
11536,False,8,9,5,0,5
11537,False,23,24,28,0,28
11538,False,7,8,51,0,51
11539,False,18,19,10,0,10
11540,False,17,18,2,0,2
11541,False,11,12,1,0,1
11542,False,5,6,29,0,29
11543,False,20,21,9,0,9
11544,False,8,9,25,0,25
11545,False,10,11,5,0,5
11546,False,33,34,11,0,11
11547,False,9,10,32,1,31
11548,False,16,17,6,0,6
11549,False,24,25,28,1,27
11550,False,20,21,16,1,15
11551,False,6,7,4,1,3
11552,False,9,10,7,0,7
11553,False,9,10,5,0,5
11554,False,24,25,68,0,68
11555,False,13,14,52,0,52
11556,False,31,32,37,0,37
11557,False,23,24,32,0,32
11558,False,49,50,21,0,21
11559,False,4,5,2,0,2
11560,False,8,9,8,0,8
11561,False,14,15,27,1,26
11562,False,20,21,15,0,15
11563,False,16,17,14,0,14
11564,False,3,4,1,0,1
11565,False,5,6,60,0,60
11566,False,2,3,3,0,3
11567,False,11,12,3,0,3
11568,False,13,14,5,0,5
11569,False,3,4,3,0,3
11570,False,20,21,12,0,12
11571,False,17,18,15,0,15
11572,False,19,20,9,1,8
11573,False,20,21,105,5,100
11574,False,15,16,3,1,2
11575,False,4,5,4,0,4
11576,False,4,5,2,0,2
11577,False,37,38,19,0,19
11578,False,12,13,7,1,6
11579,False,7,8,10,0,10
11580,False,18,19,20,0,20
11581,False,4,5,1,0,1
11582,False,7,8,13,0,13
11583,False,25,26,41,0,41
11584,False,11,12,2,0,2
11585,False,1,2,0,0,0
11586,False,9,10,5,0,5
11587,False,19,20,13,1,12
11588,False,15,16,6,0,6
11589,False,19,20,25,0,25
11590,False,11,12,58,4,54
11591,False,33,34,36,0,36
11592,False,26,27,58,0,58
11593,False,6,7,2,0,2
11594,False,6,7,9,0,9
11595,False,36,37,40,0,40
11596,False,11,12,6,0,6
11597,False,10,11,4,0,4
11598,False,41,42,90,0,90
11599,False,13,14,5,2,3
11600,False,22,23,19,1,18
11601,False,12,13,56,0,56
11602,False,11,12,11,0,11
11603,False,22,23,38,0,38
11604,False,12,13,6,0,6
11605,False,13,14,9,0,9
11606,False,6,7,29,0,29
11607,False,11,12,15,0,15
11608,False,9,10,13,0,13
11609,False,5,6,4,0,4
11610,False,14,15,6,0,6
11611,False,10,11,29,1,28
11612,False,8,9,39,0,39
11613,False,1,2,2,0,2
11614,False,21,22,36,0,36
11615,False,9,10,7,2,5
11616,False,36,37,23,0,23
11617,False,11,12,7,0,7
11618,False,13,14,9,0,9
11619,False,5,6,6,0,6
11620,False,7,8,2,0,2
11621,False,20,21,12,1,11
11622,False,16,17,15,0,15
11623,False,23,24,55,0,55
11624,False,32,33,22,1,21
11625,False,16,17,5,0,5
11626,False,7,8,3,0,3
11627,False,2,3,1,0,1
11628,False,24,25,35,0,35
11629,False,12,13,28,0,28
11630,False,7,8,4,0,4
11631,False,12,13,10,0,10
11632,False,15,16,6,0,6
11633,False,11,12,14,1,13
11634,False,15,16,11,0,11
11635,False,26,27,6,1,5
11636,False,8,9,2,0,2
11637,False,20,21,12,0,12
11638,False,9,10,2,0,2
